"fire","maxTemp","minTemp","precipitation","wind","relativeHuditiy","solar","ndvi"
"No",16.56433333,10.03544444,0.004959108,4.171475282,0.671117128,17.06044825,0.084399998
"No",14.40011111,9.92,0.196456966,4.123709759,0.746698012,9.40112975,0.044500001
"No",17.64777778,7.091333333,0.008392335,2.278016338,0.627159722,17.12808704,0.064300001
"No",15.62666667,8.328222222,0.140380832,2.339588928,0.640189364,11.32125164,0.0471
"No",18.00533333,6.354666667,0.003051757,2.113238914,0.635962643,18.84656888,0.119999997
"No",16.24222222,8.165,0.170135554,2.276504878,0.627458234,13.4017992,0.0722
"No",19.58488889,9.365,1.504898375,3.693527848,0.643315627,15.36178154,0.0757
"No",18.55222222,6.957444444,1.001739575,3.003796005,0.606464268,19.09486811,-0.031300001
"No",20.02222222,9.044111111,2.601624632,3.56869987,0.660773051,17.07700637,0.084799998
"No",18.73488889,7.138333333,3.677749966,3.003168368,0.625055598,17.7647807,0.168099999
"No",12.55977778,8.990777778,9.819794304,3.012349354,0.953083006,2.15715644,0.0057
"No",10.88444444,7.784888889,17.1623218,3.463491438,0.950450055,2.160218652,0.0239
"No",12.10877778,8.793666667,9.642792304,3.256019429,0.954198542,1.743162316,0.134000003
"No",10.42333333,7.923222222,18.05610704,3.79196775,0.946397164,1.995368812,0.0239
"No",17.73366667,6.824222222,1.801299317,4.720150691,0.719188205,19.36911048,0.493499994
"No",17.36988889,6.573555556,3.517914392,4.457905646,0.739519385,19.34409585,0.366100013
"No",17.69022222,7.160222222,0.953674194,4.26185963,0.698547983,19.54040758,0.376199991
"No",16.908,6.646111111,1.263427652,4.140672778,0.724006719,19.97562667,0.135100007
"No",13.64611111,7.276555556,2.737807839,2.00782853,0.794757281,5.8250264,0.031300001
"No",15.37222222,7.100555556,0.23002619,2.151395419,0.737183833,10.04164942,-0.0124
"No",14.09111111,7.611888889,4.316712091,1.955675401,0.800056813,5.44761284,0.162900001
"No",14.72588889,7.726222222,0.488281295,2.129590702,0.749725439,7.73409264,-0.021199999
"No",17.74577778,9.552666667,0.476074252,2.521538224,0.833220464,11.93544811,-0.0107
"No",18.59922222,9.782666667,0.096893318,2.429352919,0.740518866,16.01481424,-0.059599999
"No",17.65233333,10.15533333,0.527191316,2.568710765,0.842475426,11.17808107,0.059900001
"No",18.76811111,9.896111111,0.06523133,2.699582707,0.740118418,15.98068656,-0.0081
"No",13.766,11.42622222,7.802963715,5.259867992,0.909879227,1.571287772,-0.034600001
"No",12.246,10.29666667,8.208849274,5.329635626,0.892027559,1.888737716,-0.023499999
"No",14.16244444,11.32422222,7.036589207,5.409703258,0.893922127,1.628050112,-9e-04
"No",12.08677778,10.15377778,8.678818211,5.671195881,0.891530272,1.543662512,0.0144
"No",11.80255556,8.793444444,1.696395808,4.266581663,0.799176592,3.896906936,0.658200026
"No",10.642,8.020111111,4.463006164,3.483688744,0.913360698,4.059731316,0.0228
"No",11.639,8.397666667,3.096390344,4.115177483,0.842518758,3.199312096,-0.0126
"No",10.10688889,7.063333333,5.127143532,3.492050564,0.925215512,3.193593464,-0.0801
"No",10.17944444,7.442555556,1.021385766,2.090658777,0.869015316,4.631413296,-0.102200001
"No",9.402888889,6.292777778,1.131439224,2.148750299,0.8862409,4.356998836,-0.0197
"No",9.916777778,6.881,0.966453756,2.00652094,0.873333296,4.856943464,0.0548
"No",9.123222222,5.945777778,1.18541738,2.221479401,0.88482803,4.514882704,-0.0548
"No",12.66088889,6.712111111,0.208663985,0.785156382,0.775232936,7.266119076,-5e-04
"No",12.79955556,6.143222222,0.258636538,0.563375368,0.783046046,7.935388092,-0.0081
"No",12.40866667,7.015333333,0.237655694,0.82098135,0.786713744,7.04455558,0.052499998
"No",12.10166667,6.592666667,0.375747782,0.619193828,0.785843774,7.268610476,0.028200001
"No",12.45311111,6.678888889,0.68550103,1.921096355,0.74196995,8.580288248,0.0075
"No",11.48488889,4.856,0.639724752,1.606916326,0.793925586,7.850273612,-0.0059
"No",13.34577778,8.081777778,0.202178948,1.533810645,0.702239362,9.227238536,0.137400001
"No",12.11555556,6.222333333,0.11329655,1.449025737,0.72204085,8.98153216,0.137400001
"No",11.77577778,6.767888889,2.341459788,1.698420022,0.888287475,6.171111896,-0.0229
"No",13.69366667,3.813444444,7.833100332,1.462088347,0.854881103,11.80100186,0.0154
"No",12.884,6.709111111,3.936767084,1.488561327,0.878019452,8.928247644,0.193000004
"No",13.64422222,5.356,7.926178568,1.501045078,0.844587604,13.96216948,-0.0124
"No",15.79388889,7.411777778,2.85377482,2.246490819,0.820140153,16.1628077,0.48300001
"No",14.81466667,6.725555556,7.087899302,1.844262812,0.820346516,16.59763735,-0.074199997
"No",15.887,6.535666667,1.515579378,2.301886052,0.812123978,17.21762304,0.172999993
"No",14.76522222,6.278777778,2.236175525,1.944756042,0.822777591,16.4562426,0.064900003
"No",17.13144444,3.896222222,0.0778198,1.447205073,0.714499881,14.61958772,0.600700021
"No",16.57477778,3.780111111,0.025177,1.70862497,0.704691266,16.99734996,0.570800006
"No",17.12811111,4.173555556,0.036621064,1.858237145,0.72710534,9.83823128,0.621599972
"No",15.90566667,4.223111111,0.0396728,2.120396284,0.733345107,13.17497291,0.40079999
"No",17.94622222,8.867777778,0,3.980878454,0.619104538,17.90534404,0.584800005
"No",17.42733333,8.424666667,0,3.78315831,0.621031874,16.72821932,0.200000003
"No",18.52033333,8.979222222,0,4.30501505,0.619862817,17.92840512,0.529999971
"No",17.86277778,8.358555556,0,4.246870574,0.628020057,16.92636195,0.105700001
"No",15.47733333,7.932222222,0.184631364,4.762835307,0.640634263,14.0040125,0.057700001
"No",15.04944444,7.366444444,0.00457764,4.343094649,0.620003448,16.43821788,0.342799991
"No",15.86066667,8.908777778,0.827026324,4.805230263,0.677038193,12.47606929,0.135100007
"No",15.53077778,8.169555556,0.107574496,4.711307039,0.620634244,15.63863823,0.068599999
"No",15.21544444,6.325666667,0.173568665,3.628296853,0.593556112,16.4444826,0.057700001
"No",14.67322222,5.729,0,3.274847575,0.588443813,17.0421664,0.567499995
"No",15.13944444,7.337777778,0.522613302,3.805441899,0.6160914,12.75459786,0.179199994
"No",14.55933333,6.711333333,0.021743783,3.700809955,0.571079349,15.38107152,0.439200014
"No",14.79433333,2.928777778,0,2.288552093,0.554513689,16.12789438,0.545799971
"No",14.17355556,2.223222222,0,2.087297336,0.558800802,17.19330072,0.162599996
"No",14.80233333,3.704,0,2.537006941,0.540870904,15.51841777,0.213400006
"No",14.47677778,2.372333333,0,2.226128906,0.526192022,16.81686111,0.452499986
"No",12.90222222,3.071666667,0.050735477,2.352091826,0.720964493,16.17572499,0.545799971
"No",12.85944444,2.341222222,0.006866454,2.237644659,0.693285718,16.93154324,0.162599996
"No",14.29555556,3.931222222,0.001525878,2.444835312,0.654163691,17.2941817,0.213400006
"No",14.07,2.957777778,0,2.406112477,0.613185965,17.23455144,0.452499986
"No",6.984666667,4.759222222,4.896924833,3.234922549,0.907583692,3.528968236,0
"No",8.869777778,3.717666667,2.663420943,2.824297863,0.850499913,7.67128132,0.0044
"No",7.622444444,5.221333333,4.377747442,3.284059478,0.895633737,4.52129374,0.056699999
"No",10.345,4.261777778,2.250289774,3.151764267,0.808302219,10.71098223,0.0211
"No",6.240555556,5.065888889,17.76733232,3.677554666,0.964917138,0.867450078,-0.0142
"No",5.979555556,2.812333333,24.52316276,3.680141877,0.96934315,1.033218716,-0.0206
"No",6.133111111,4.784444444,20.20645008,3.773417331,0.962730341,1.130050122,0.107000001
"No",5.664222222,2.954777778,24.573901,3.7539163,0.962425609,1.217693958,-0.0121
"No",6.234333333,4.518777778,12.769317,4.404467009,0.944380263,2.42759353,-0.022
"No",5.163111111,3.522222222,15.13671956,3.964775281,0.960108976,1.70745633,-0.042199999
"No",7.235222222,4.553111111,7.182315056,4.281487441,0.900376498,3.353138138,0.073700003
"No",5.689777778,4.017222222,8.082199996,4.165506996,0.926708366,2.958331616,-0.0115
"No",7.998888889,4.725555556,0.920105034,4.502174903,0.772658642,5.239437536,-0.0548
"No",7.131333333,3.556111111,2.983093296,4.399635759,0.829472821,5.492774116,0.407099992
"No",8.404333333,5.118666667,0.657272368,4.180405635,0.743815018,5.368042912,0.175799996
"No",6.989888889,3.758444444,1.955413676,4.434174117,0.797628377,5.611213444,0.045499999
"No",6.929888889,5.179111111,0.564193768,2.767552505,0.740165377,4.860638092,-0.0011
"No",6.877555556,3.397888889,0.455474835,2.73347375,0.73549122,7.135830852,-0.027799999
"No",7.641777778,5.382666667,0.383377119,2.643334691,0.72292718,5.774757336,0.100699998
"No",6.899555556,3.711,0.372314574,2.88061593,0.746555322,7.1239422,-0.0153
"No",9.064111111,4.429111111,0.28686533,1.859057068,0.727797048,5.090925756,0.204400003
"No",8.259222222,0.845888889,0.321197506,1.529442602,0.769578744,5.542519624,-0.104000002
"No",9.859555556,5.420222222,0.246048031,2.090894764,0.715299432,6.638731038,0.0757
"No",9.074666667,3.349222222,0.393295323,1.797194048,0.733647418,8.364900862,-3e-04
"No",11.13955556,6.538,3.20968689,2.775537055,0.861523262,8.44820656,-0.0055
"No",10.51633333,5.989333333,2.519988481,2.33450549,0.863530272,6.225490788,-0.0016
"No",9.782777778,6.739222222,3.710938004,2.701295154,0.909570742,5.254548338,0.051600002
"No",9.509111111,5.945888889,2.132035003,2.389037689,0.855381307,5.991368806,0.081299998
"No",6.988444444,1.363777778,2.436447764,4.055823699,0.791280142,5.768911088,-9e-04
"No",6.397333333,1.121777778,6.4228063,4.002081098,0.840367892,4.297399738,0.394499987
"No",6.675666667,1.389666667,2.329445166,4.048427715,0.760023786,8.434279622,0.0019
"No",5.476666667,1.076111111,6.697845636,4.301623326,0.802892281,6.343448776,-0.0504
"No",3.640444444,-0.092444444,3.465652272,6.426879686,0.717550155,6.102832652,0.0035
"No",2.859444444,-0.581,3.851127426,6.346198505,0.758278604,5.345075824,-0.068599999
"No",3.866888889,-0.119111111,2.049636936,6.288916214,0.698333744,6.63105648,0.105999999
"No",3.196888889,-0.894777778,2.86502862,6.531099598,0.740410929,6.06327427,-0.0148
"No",8.332,1.969555556,0.506973221,3.559730467,0.733463174,10.53743119,0.041299999
"No",7.311333333,1.439555556,0.778198107,3.460038637,0.778061959,10.30928659,-0.0173
"No",8.041666667,0.997555556,0.216293302,3.41173384,0.723459332,9.903749302,0.129800007
"No",7.414333333,1.254666667,0.922012466,3.433203906,0.779334373,11.0308875,0.0221
"No",9.853,-1.350222222,0.00076294,1.600061804,0.775959815,13.82804968,-0.016000001
"No",7.67,0.665555556,0.07781988,1.624041045,0.787701578,10.09341841,-0.0218
"No",11.01833333,-1.582888889,0,1.511989022,0.739469147,14.47633075,0.0106
"No",8.903222222,-1.397222222,0.01373292,1.454094464,0.786865955,12.9650618,-0.068099998
"No",5.864111111,2.210555556,5.131530844,2.763971115,0.892925257,4.804130006,-0.0603
"No",5.157444444,1.287222222,3.13491852,2.053554022,0.853375781,5.80188117,-0.016799999
"No",6.515666667,2.605111111,4.404832235,2.827162831,0.863259399,5.934693192,0.0557
"No",5.192111111,1.339222222,3.107834113,2.17830931,0.848631912,5.990086998,-0.0504
"No",5.706333333,-0.964,0.771713208,2.782263673,0.80064261,5.550637732,-0.021
"No",6.556444444,-1.162111111,0.495147625,2.520429339,0.780445204,8.303605468,0.351999998
"No",5.976222222,-0.481666667,0.562286394,2.78930002,0.774080409,6.306788276,0.131400004
"No",6.222333333,-1.109777778,0.321197476,2.669242285,0.767208154,9.2059889,0.063600004
"No",9.826333333,1.435,0.015640268,2.240589717,0.673936128,13.82658804,-0.058699999
"No",9.887555556,-0.152333333,0.123977648,2.012008386,0.713756864,12.7941864,-0.279000014
"No",9.740444444,0.847,0.01754761,2.288464431,0.678220735,13.70546075,0.023600001
"No",9.606666667,-0.512111111,0.061416618,2.146635293,0.717124095,12.86371366,-0.020500001
"No",11.23655556,4.944222222,0.031280516,2.637002226,0.675369644,12.99898842,0.494700015
"No",11.35388889,4.554222222,0.04653931,2.6660851,0.694959191,8.32922024,0.133100003
"No",11.32844444,4.587666667,0.039672853,2.723552983,0.671973285,13.10558207,0.542599976
"No",11.11855556,3.957222222,0.056076044,2.81250882,0.715552559,7.754893392,-0.057
"No",9.392555556,2.979333333,0.20942695,2.281512721,0.823765959,4.514487444,-0.069399998
"No",9.180555556,2.026333333,0.070571909,2.365191178,0.809718455,6.539619514,0.059500001
"No",10.51788889,2.579666667,0.093841571,2.239397652,0.810840956,9.216248664,-0.019300001
"No",10.29266667,1.792444444,0.070571912,2.474929948,0.783620869,10.71570705,0.0119
"No",16.31611111,5.554666667,0.082397509,4.451732113,0.771032033,9.470976796,0.0438
"No",14.498,5.866444444,0.169372603,4.332728582,0.785453755,5.104899536,0.067400001
"No",17.01677778,5.009888889,0.047683735,4.242952692,0.778455073,9.54094164,0.158600003
"No",14.37644444,5.090333333,0.055313129,4.504198269,0.793457152,4.92644414,0.128299996
"No",17.13388889,10.73433333,3.983688918,2.236804182,0.903403534,6.784575736,0.030999999
"No",13.04588889,9.366777778,19.47517364,1.742094915,0.963766984,1.162662546,-0.057
"No",17.89777778,10.76644444,3.84559649,2.599445702,0.890307585,7.81796714,0.144500002
"No",14.01622222,9.466666667,13.43231125,2.003748362,0.951522457,2.442155712,-0.022299999
"No",11.90288889,7.068666667,1.32179236,2.917605701,0.883423279,3.405811624,-0.0056
"No",8.900222222,5.584222222,1.246260821,2.643258482,0.899123038,3.432276906,0.0195
"No",12.59411111,8.616555556,0.733566016,2.975582266,0.827786023,5.330462736,0.130099997
"No",9.855777778,6.581777778,1.09329234,2.957816838,0.880698112,5.302325016,0.0252
"No",14.79544444,10.80366667,6.83078916,4.16210479,0.92060471,4.66463942,0.0104
"No",14.34144444,9.284555556,13.19637333,4.037792346,0.935740084,4.102941708,0.518299997
"No",15.20711111,11.33288889,5.46760534,4.066256653,0.89753248,5.308706176,0.029999999
"No",13.91411111,10.11822222,8.703041928,4.132266726,0.923561977,3.066587978,0.067299999
"No",13.36811111,7.391555556,0.792884897,4.238829784,0.766948613,7.107906928,0.428200006
"No",11.83011111,5.481333333,0.885391283,4.508267003,0.796168057,9.415868586,0.133699998
"No",13.19266667,7.895111111,0.698661873,4.094677136,0.746009919,6.140475522,0.407299995
"No",11.58288889,5.629555556,0.808524991,4.543660702,0.784133929,9.384493126,0.374500006
"No",12.40244444,3.524444444,1.697922311,1.826925269,0.856446446,8.900544176,0.0272
"No",7.839222222,1.867444444,2.213287287,1.463058424,0.900000111,4.259050712,0.072800003
"No",13.05666667,4.235111111,2.551650934,2.007888728,0.85790157,10.75704308,0.060400002
"No",8.964666667,2.744333333,1.504134738,1.634794713,0.90349405,5.36235004,0.376800001
"No",10.34422222,-0.811333333,0.000762939,1.895377624,0.800056489,12.09391865,0.212400004
"No",10.12166667,-0.941777778,0,2.04802184,0.813528536,11.74040161,0.453999996
"No",10.62511111,0.053777778,0.009536742,2.021773166,0.816981163,11.88154982,0.612100005
"No",11.047,-0.465555556,0,2.259496398,0.799807909,11.72277978,0.421900004
"No",13.09911111,3.823555556,0,4.3798215,0.772326521,11.95889992,0.279199988
"No",12.80522222,4.236444444,0,4.346693164,0.794249486,11.3271616,0.456900001
"No",13.32277778,4.326777778,0,4.185520677,0.774446606,11.81393739,0.452899992
"No",12.69933333,4.715444444,0,4.588899082,0.7882207,11.26446288,0.372000009
"No",16.775,7.666222222,0,2.871494545,0.715355788,10.99520568,0.405600011
"No",15.38688889,6.493,0.003051757,3.38959342,0.68465282,10.85342626,0.494100004
"No",16.73333333,7.913,0,2.697156234,0.703246707,11.04197076,0.504199982
"No",14.98877778,6.279,0,3.51779147,0.661870042,11.01082632,0.464100003
"No",9.701777778,5.435777778,3.062820384,2.715194794,0.685188834,3.481374608,-0.050900001
"No",10.45722222,3.317333333,2.724075208,1.966019517,0.681554021,5.75968961,0.122699998
"No",9.705666667,5.818222222,5.036354787,2.954803793,0.686997871,3.21089287,0.037500001
"No",10.29366667,3.633222222,3.702926609,2.29900617,0.668739819,5.574338406,0.088200003
"No",8.465777778,5.536111111,20.5968858,4.211737339,0.894165837,2.193837466,-0.115500003
"No",8.502333333,5.125222222,18.38874706,3.997909683,0.895711371,2.38130598,-0.180099994
"No",8.331777778,5.405,15.36140352,4.009907911,0.887457701,2.221975138,0.1228
"No",8.027,4.956,11.41986945,4.116239445,0.880035029,2.26966897,0.453900009
"No",14.48222222,4.903222222,0,4.674285961,0.764080341,10.7055927,0.419099987
"No",14.123,4.639777778,0.008010865,4.467973379,0.751520443,9.916044072,0.591700017
"No",14.76177778,5.124888889,0,4.503383117,0.756462553,10.69251251,0.490500003
"No",14.00266667,4.753222222,0.001907348,4.732270404,0.74173728,10.30228669,0.552900016
"No",17.503,9.748333333,0,3.145347475,0.835238912,10.45221898,0.503499985
"No",15.30711111,8.259333333,0.056838998,3.050459213,0.866360046,6.462280272,0.319700003
"No",17.57444444,10.04855556,0,2.93568989,0.81624592,10.46678118,0.337599993
"No",15.86566667,8.032,0.006103514,3.230633281,0.839342678,9.553818752,0.514500022
"No",11.43211111,7.017555556,4.054833636,2.864585083,0.940472957,1.942600168,0.427399993
"No",10.57211111,5.676555556,1.968765133,2.935038693,0.920313744,2.728956116,0.043900002
"No",11.84822222,7.713555556,1.892090069,2.879258059,0.932795726,2.052031102,0.290100008
"No",10.93477778,6.348666667,0.941467594,3.117450969,0.927742308,2.691711918,0.035300002
"No",11.66566667,6.128555556,0.958538187,1.74763213,0.936804865,2.594555848,0.49090001
"No",10.92433333,5.079666667,0.359439925,2.076811931,0.922541496,5.578049916,0.531000018
"No",11.89422222,6.615777778,0.610446851,1.773620829,0.912691366,5.044475592,0.649299979
"No",11.35177778,6.276444444,0.263214425,2.131584357,0.872622424,7.408461434,0.598500013
"No",13.97455556,6.043777778,0.699234215,3.614021717,0.900131002,7.076444586,0.007
"No",11.47722222,5.063666667,0.518799178,3.272786442,0.921291951,3.70100078,0.0403
"No",14.57866667,6.674111111,0.415993092,3.506368696,0.895115407,6.645951056,0.172800004
"No",11.82633333,5.855888889,0.379181031,3.465265941,0.915251681,3.7742556,-0.0065
"No",12.56677778,6.032777778,7.182693008,3.402555626,0.853175615,4.528462188,-0.045499999
"No",11.42288889,6.221,6.66780478,3.294652755,0.847886375,5.515674394,-0.097800002
"No",12.95,6.179555556,7.775401884,3.581555968,0.820647335,5.151030818,0.065899998
"No",11.75066667,6.204888889,11.56711528,3.600886846,0.814409731,6.40794413,0.308200002
"No",10.10622222,3.720111111,0,3.431813225,0.789562478,9.787837566,0.440499991
"No",9.660888889,3.798555556,0,3.286457649,0.795659519,9.324545532,0.318399996
"No",9.904888889,3.431666667,0,3.342247982,0.774360047,9.745364058,0.593699992
"No",9.222666667,3.499444444,0,3.436460286,0.776798809,9.33087512,-0.145799994
"No",8.678666667,2.003888889,1.201057954,3.954278979,0.857392299,3.33105582,-0.021500001
"No",7.728555556,1.327111111,3.260899413,3.813848415,0.89210236,1.34990638,-0.0581
"No",9.299,1.967,0.946998822,3.747504477,0.848632253,3.210555474,0.063699998
"No",8.095666667,1.157666667,2.469062987,4.08103372,0.877333952,1.668787756,0.548799992
"No",6.813222222,-0.682666667,0.032043484,2.439058344,0.748155129,9.350232776,0.006
"No",5.875111111,-0.907888889,0.188636752,2.4569242,0.799894973,8.912680312,0.170000002
"No",7.150444444,-0.721111111,0.006484986,2.365671432,0.77013929,8.96672042,-0.061700001
"No",6.182444444,-0.791333333,0.115394578,2.538876151,0.80356568,8.713181488,0.43720001
"No",6.170222222,2.000111111,1.173400937,2.855454814,0.893872152,3.572849688,-0.0469
"No",7.005,1.396666667,0.87471021,2.768355427,0.885224713,4.87187566,0.034699999
"No",7.113666667,2.039555556,0.29392253,2.918534144,0.871533336,4.31491177,0.179299995
"No",7.268888889,0.522222222,0.78086879,3.018798275,0.870012251,5.26640076,0.035399999
"No",2.211333333,-1.543444444,1.091766418,4.678069344,0.848075124,4.88502486,-0.049800001
"No",0.612888889,-2.044666667,1.290321637,4.735156055,0.831825599,4.47806216,0.345600009
"No",1.821111111,-1.881777778,0.907898058,4.514843981,0.842295702,5.75474343,0.661499977
"No",-0.117,-2.489,1.271057442,4.90288443,0.824994721,4.83551927,0.0779
"No",3.210444444,-3.872222222,1.391410974,2.647229339,0.916258474,2.735313602,0.056000002
"No",1.959,-2.274,2.317237958,2.139704432,0.88130956,2.73164966,-0.0164
"No",3.837111111,-4.331333333,1.450253254,2.735004981,0.926448848,2.941175666,0.115500003
"No",2.189777778,-2.381444444,3.084659466,2.583242511,0.901710046,2.05805008,0.0039
"No",2.246555556,-0.278777778,4.405021802,2.068157588,0.925587376,4.67638357,-0.097400002
"No",0.579666667,-1.555,2.808380092,1.826282491,0.894832049,4.31587741,-0.117299996
"No",2.358,-0.42,4.252625518,2.16582693,0.93860637,4.278831784,-0.082900003
"No",0.643888889,-1.275333333,4.461861436,2.048229168,0.911868424,4.161517384,-0.073399998
"No",4.183777778,-0.227,5.464362524,2.659586289,0.981203818,1.580924858,0.507000029
"No",2.073555556,-1.975111111,4.73976248,2.682816705,0.968313185,1.513587504,0.486900002
"No",5.807555556,1.573444444,4.658509164,2.663717048,0.972139302,1.566437632,0.403200001
"No",2.739111111,-1.669333333,5.507661772,2.995752335,0.974512822,1.419618764,0.493600011
"No",2.901666667,-1.703,2.197838102,3.238264822,0.927866332,3.670937664,-0.122900002
"No",1.629555556,-2.091,1.275444184,2.944008284,0.92464851,3.262018134,-0.118299998
"No",3.393777778,-0.046111111,1.45072947,3.270698361,0.91433781,3.806837932,-0.0209
"No",1.618222222,-2.218111111,1.540565616,3.225860387,0.930859797,3.210730982,-0.118000001
"No",0.895777778,-1.864555556,2.890587082,1.188932496,0.968760219,2.020531388,-0.174099997
"No",1.691777778,-2.866333333,0.377655086,1.25727007,0.934933014,4.215801428,-0.078000002
"No",1.049555556,-0.826222222,4.000092357,1.469847257,0.971156599,1.451893712,-0.032400001
"No",1.577,-2.834777778,1.082229862,1.138851006,0.953918717,3.160055662,0.066500001
"No",1.110666667,-1.170222222,0.86650914,2.173442643,0.945756551,3.23264433,-0.111400001
"No",0.336,-2.319,0.55198704,2.766500027,0.906456531,3.90880618,-0.131200001
"No",1.250333333,-1.156444444,0.650596986,2.114983247,0.937813711,3.89254466,-0.073600002
"No",0.497666667,-2.619888889,0.660515164,2.849885204,0.912069641,3.67543012,0.340700001
"No",0.092444444,-1.923,0.8500101,1.554108044,0.897401547,3.27420615,-0.126699999
"No",-0.801111111,-2.818,0.395202891,1.26423898,0.802394154,4.55670566,-0.073899999
"No",0.341555556,-1.693,0.796890603,1.755817853,0.903613435,3.2988189,-0.099399999
"No",-0.857888889,-3.116222222,0.407791142,1.304772657,0.812754739,4.55104474,-0.061999999
"No",-1.400444444,-3.063111111,2.251433775,3.574497339,0.905866413,2.48800534,-0.0678
"No",-2.374111111,-3.833444444,1.496124262,2.745771086,0.843996945,3.39031298,0.041000001
"No",-1.310777778,-2.886777778,2.266502064,3.687001418,0.905037306,2.67970642,0.0297
"No",-2.3,-4.025888889,1.18560787,2.997178314,0.840917187,3.99414404,-0.095399998
"No",-1.357111111,-2.464222222,9.71431828,4.752864084,0.939959897,1.757231072,-0.060600001
"No",-1.445222222,-2.725555556,6.0447692,4.331890758,0.923874002,2.16009952,-0.158099994
"No",-1.082666667,-2.219888889,7.8121188,4.858015679,0.930206564,2.34375008,0.135100007
"No",-1.549888889,-3.029333333,4.3127062,4.58683045,0.912382877,2.610337528,-0.084100001
"No",-1.167444444,-4.532888889,2.006244472,6.136684235,0.890402252,2.674451456,-0.158500001
"No",-1.713,-4.566666667,1.280975632,5.57491443,0.86009697,3.095924856,-0.103
"No",-1.145,-5.290444444,1.08690289,5.713995848,0.870588655,3.318344404,-0.035599999
"No",-2.353333333,-5.510555556,0.806141079,5.529739972,0.846084114,3.755788028,-0.0493
"No",-4.308222222,-7.942222222,0.260353237,5.320743576,0.901980051,6.40340002,0.054000001
"No",-4.231222222,-7.428777778,0.092315662,5.279385851,0.802653402,6.750555608,0.41049999
"No",-4.160222222,-8.454,0.082969666,4.663894575,0.907894126,6.58926188,0.304699987
"No",-4.335333333,-7.871333333,0.020599359,5.123801755,0.80024123,7.110668308,0.516799986
"No",-4.409888889,-8.295555556,0.347519033,2.54607129,0.938065529,4.77581332,0.335900009
"No",-4.893,-9.515111111,0.129508978,2.531675011,0.929019042,4.95581368,0.390199989
"No",-3.940777778,-8.225,0.281906171,2.029487766,0.945868702,4.956506116,0.491899997
"No",-4.297444444,-8.998,0.10375976,2.17081958,0.921198586,5.051506352,0.549399972
"No",-1.528777778,-7.003555556,0.574302864,1.478718453,0.936021911,3.7733811,-0.110799998
"No",-2.870444444,-10.257,0.322342022,1.4753348,0.951416108,3.770369296,-0.163699999
"No",-1.415888889,-6.934555556,0.788689048,1.579910004,0.934865851,3.498688596,-0.126900002
"No",-2.207777778,-9.535888889,0.381851349,1.731377179,0.941255048,4.094051588,-0.058499999
"No",0.076666667,-4.084777778,0.910568624,2.815847045,0.959517864,2.13844292,-0.126599997
"No",-0.202555556,-4.255666667,0.71029694,2.803069998,0.96180362,2.13817534,-0.151899993
"No",-0.000444444,-3.898666667,0.869369788,2.855817818,0.960084844,2.04979322,-0.092699997
"No",-0.054666667,-3.712333333,0.591468964,3.222863248,0.955609866,2.11582528,-0.0449
"No",1.214222222,-0.948777778,1.380157384,3.127352633,0.976075444,1.37964382,0.202099994
"No",0.768333333,-0.401777778,1.409149568,2.889115372,0.973392309,1.3310249,0.247700006
"No",1.230333333,-0.417444444,1.437759652,2.95060338,0.977943752,1.29920608,0.295899987
"No",0.733111111,-0.116222222,1.281357156,3.082163353,0.964158125,1.42033754,0.290100008
"No",2.965666667,0.123333333,1.233291524,2.736058859,0.97408548,2.01913066,-0.151199996
"No",1.568111111,0.193555556,1.102828896,2.535271425,0.978991936,2.15872396,0.062100001
"No",3.06,0.209666667,1.314163168,2.63196423,0.976024117,1.90161826,-0.048999999
"No",1.62,0.192,1.036453236,2.755388408,0.972006456,2.14941232,-0.063100003
"No",3.769555556,2.272666667,1.37138372,4.358897112,0.981214719,1.18294368,0.308600008
"No",3.077222222,1.596444444,1.140212632,4.115460291,0.984182565,1.48896254,0.306300014
"No",4.242111111,2.346,1.608657792,4.308561477,0.977588901,1.07921266,0.371100008
"No",3.370888889,1.716,1.272582764,4.528512332,0.977702269,1.36704378,0.367399991
"No",4.326111111,2.567111111,1.815795704,4.07394864,0.94989812,1.58877496,0.596199989
"No",3.314222222,1.516888889,1.299667273,3.621738739,0.95772382,2.05873744,0.655900002
"No",4.538555556,2.496666667,1.834487752,4.268383167,0.943301206,1.6902061,0.550000012
"No",3.586777778,1.813333333,1.780700588,4.041126978,0.949938319,1.37579366,0.44690001
"No",2.383111111,-0.150777778,0.458335903,2.583540374,0.946743596,2.45056238,0.602599978
"No",1.603555556,-0.284888889,0.476455673,2.524672943,0.944381402,3.19660606,0.535700023
"No",2.331666667,-0.504555556,0.499153147,2.591951622,0.949504296,3.04687434,0.295100003
"No",1.971888889,-0.481777778,0.348853998,2.857539725,0.939384931,4.9319569,0.623199999
"No",5.603444444,-0.493666667,0.64296709,3.635994067,0.964515195,1.618768284,0.253300011
"No",5.577777778,-0.580333333,0.901031199,3.644449925,0.96301346,1.05131253,-0.061700001
"No",5.800444444,-0.623888889,0.620460576,3.504550498,0.967135878,1.364543824,0.0287
"No",5.697666667,-0.539444444,0.946426378,3.994156135,0.959450284,1.00729992,0.273499995
"No",4.476333333,-0.758666667,0.045394906,4.008686513,0.945687327,5.03518746,0.479499996
"No",4.393111111,-0.983666667,0.163269042,4.368951202,0.926637317,3.30095026,0.591300011
